date,open,high,low,close,volume
2024-08-23,448.24020479089086,449.9264767710972,443.7138795067736,448.9058532714844,8195369
2024-08-26,449.08333702673025,450.85838087482534,445.5332774585128,448.81707763671875,8126402
2024-08-27,450.4589492663018,450.5033352031046,443.7581917194657,444.29071044921875,8260450
2024-08-28,444.11321976952377,445.79951979911414,440.65193221566744,441.3619384765625,8081932
2024-08-29,441.9832074702022,450.5921108617591,441.4063027627872,448.2845764160156,19389694
2024-08-30,445.48884633391174,451.8789866621518,443.93570422033514,445.4444885253906,15523349
2024-09-02,447.3082737169309,455.20717018302713,446.6870112489918,452.677734375,16497266
2024-09-03,452.67773713088366,457.91409626795934,450.76959190714877,452.1008605957031,12481552
2024-09-04,443.7582030567318,452.677751368125,443.71384524676586,449.3939514160156,8739052
2024-09-05,451.16895891780086,454.319657255503,450.0152058318567,453.6983947753906,11318636
2024-09-06,454.40845140363155,454.40845140363155,441.22883630394256,445.26702880859375,14245025
2024-09-09,445.5332646679885,454.98530397420916,444.06886619293823,454.1865539550781,14265060
2024-09-10,454.3196763029774,457.0709575777058,451.5239809612763,455.8284606933594,11332248
2024-09-11,455.29591008277583,461.06475973465473,454.3640023247519,456.4940490722656,15497555
2024-09-12,457.1597565673343,461.95234127279457,451.3465202280897,461.0648193359375,19085324
2024-09-13,461.06481208270264,461.5085589801638,454.40843985294913,456.05035400390625,9165077
2024-09-16,457.8697151318346,458.84598072220786,452.3671247017335,453.6096496582031,7821668
2024-09-17,453.56527143027444,455.78406201482926,449.30517775626555,450.636474609375,10889862
2024-09-18,450.72523863670733,454.76343093157726,448.2845745094767,450.2814636230469,5638729
2024-09-19,452.63337290269794,456.89346666395045,450.4145822727039,451.0802307128906,14461616
2024-09-20,454.4084053209533,459.15663177722325,450.8583460271267,456.5384521484375,24725118
2024-09-23,457.4703669208341,461.0204264871007,455.8284808966198,458.8016357421875,8105508
2024-09-24,458.8460194599906,459.5560257442093,456.3166115244718,457.2928771972656,7015487
2024-09-25,457.51473537232573,460.88730730174024,454.67468220228506,459.3341369628906,8802667
2024-09-26,459.4228959190351,464.836771186585,458.84601932926836,463.9492492675781,16086557
2024-09-27,461.730441478933,469.0524337523458,461.730441478933,463.90484619140625,17916386
2024-09-30,462.041012159613,465.369197801959,456.2277767371736,459.8666076660156,10936940
2024-10-01,459.8666441244711,461.28665660969307,456.1834550969594,458.135986328125,5285319
2024-10-03,451.3464911442906,457.6922177343659,450.9471020792447,455.0740661621094,16481353
2024-10-04,452.6333999628257,459.15667068272745,445.13389168557245,446.908935546875,18930962
2024-10-07,449.97085980040646,457.0266211371439,449.74898635096883,452.8109130859375,17114457
2024-10-08,452.63336638342724,454.8965429194943,449.08330705216247,450.81396484375,9868331
2024-10-09,452.4558677197935,452.4558677197935,435.37116365980967,436.3918151855469,24874940
2024-10-10,439.63128105582945,439.8975404359125,434.39492158878744,436.7024841308594,13292273
2024-10-11,437.5456162489988,438.38875219322694,432.57551620558445,433.2855224609375,14949380
2024-10-14,435.7705826929564,442.8707297967612,433.6849216890066,441.0513000488281,6970606
2024-10-15,441.98318067862937,443.2257056420901,438.8768682699775,442.4713134765625,8347216
2024-10-16,440.2081640936547,442.73760011362725,436.9687218016791,437.7231140136719,6939430
2024-10-17,439.3206155181232,439.3206155181232,433.10801882331054,433.9067687988281,7669729
2024-10-18,433.77365572961855,436.25870575391593,424.58787595548876,431.9542541503906,22616838
2024-10-21,431.95423781408044,432.7530159179544,423.65595210991864,429.247314453125,7680088
2024-10-22,429.2472911251276,433.46299859008997,426.71785539496267,427.6053771972656,12772970
2024-10-23,426.8954190593147,428.9366941192119,425.56415026999287,426.31854248046875,10553961
2024-10-24,427.7829319671288,428.1379350949523,417.13272562053703,418.6415100097656,13596626
2024-10-25,422.2803462228627,437.9893975946249,420.8603336004072,428.0492248535156,32154050
2024-10-28,427.73856969915084,431.24427148836685,422.4578521725881,429.69110107421875,8946214
2024-10-29,430.44547989302475,434.173055017219,427.1616797853139,433.06365966796875,7131161
2024-10-30,433.0636412897533,437.76748187143,431.7767303629288,436.2586975097656,6640080
2024-10-31,436.6581074335961,437.5456293433338,430.17922280768573,433.81805419921875,8111694
2024-11-01,435.7705544719371,436.74682006469067,434.26177014569237,435.1492919921875,1517892
2024-11-04,437.9449959595894,437.9449959595894,425.60851720016433,430.0904846191406,8754385
2024-11-05,428.6260890085853,430.48987661737266,423.3009855731891,426.1854248046875,7610046
2024-11-06,426.1853808967422,429.91295573028174,424.23284973478434,426.984130859375,11749720
2024-11-07,427.5610618759079,428.40419782708676,422.54657585220644,424.14410400390625,9267980
2024-11-08,424.14409199348466,426.62914196530926,421.21529515296464,424.2772216796875,6325023
2024-11-11,424.2772299880931,427.3391565747761,420.771556524025,423.30096435546875,5700343
2024-11-12,423.8778783496949,424.1884955450853,418.1533859891892,419.66217041015625,5236095
2024-11-13,417.1771207432275,421.30405680700125,415.57959256886795,419.08526611328125,11548660
2024-11-14,418.1977517730254,419.7508939310638,410.254469103816,413.53826904296875,12087836
2024-11-18,413.58263748083095,415.1801655090349,410.0325783212632,414.0707702636719,8448573
2024-11-19,415.35772747288905,420.46092929422525,413.8045570792864,414.78082275390625,7121472
2024-11-21,409.14507908254996,411.8520025055283,404.17497910804383,405.7281494140625,20313155
2024-11-22,404.8849760938828,422.90155996145944,404.26371361127775,421.2596740722656,20214206
2024-11-25,425.1203780003654,427.96043122898016,419.26278403833174,423.1678466796875,14427013
2024-11-26,426.0078743501634,428.35979460750633,420.7715432250395,423.3453369140625,6791715
2024-11-27,423.78909717178095,426.0966596925035,419.79529089140067,423.30096435546875,7339184
2024-11-28,423.3453549185364,429.3804644079403,417.6208626211006,421.4815673828125,14967609
2024-11-29,419.9727756769193,425.03161943508326,419.4402569251216,423.12347412109375,8668142
2024-12-02,422.45784823353785,425.38664526883133,420.15031373251634,423.5228576660156,5689595
2024-12-03,413.5826685185779,420.150296739833,410.69822941298054,419.3959045410156,23073942
2024-12-04,421.03778284596376,424.4103263564436,413.93763646943455,414.55889892578125,13957078
2024-12-05,414.9583263692382,419.57339521958045,410.4763590816044,414.9139404296875,27432375
2024-12-06,417.1327297650406,421.5259532874458,415.09145472778096,418.15338134765625,7842234
2024-12-09,418.4639618565727,418.9077368278381,410.8757108172056,412.6507263183594,12154116
2024-12-10,413.0057997049072,413.9820653621883,410.5651074337324,413.09454345703125,9163636
2024-12-11,414.6476805538857,415.5352024480384,412.4288898824899,412.9170227050781,7005617
2024-12-12,413.13890698990156,415.2689256931872,407.5031586682021,408.7900695800781,13380617
2024-12-13,408.2575584671943,421.0378115655174,400.84679442097826,417.1327209472656,32976794
2024-12-16,417.35459575232846,421.0378129462512,415.3577066901408,417.2214660644531,9354160
2024-12-17,417.1327264699478,422.2803140258282,410.96448733951416,416.73333740234375,20608409
2024-12-18,419.5290388678347,420.5053045175723,414.38142310888753,417.5765075683594,12841386
2024-12-19,416.24517481851433,420.99340109521216,412.9613750183089,414.0707702636719,15161531
2024-12-20,414.02640741203714,414.8695714730185,407.63629494293747,412.384521484375,20231570
2024-12-23,418.19777009680405,423.96662024396306,415.00268563723716,420.9046936035156,19562956
2024-12-24,421.4815623327857,426.22976080207064,419.48464513072406,424.6322326660156,12009880
2024-12-26,426.49602063096154,427.64980189132285,422.4578284116542,423.30096435546875,9188830
2024-12-27,425.78603247431005,427.6942060097115,422.4578463685404,424.765380859375,16906420
2024-12-30,426.67352277317383,427.2947852586601,422.457815059372,423.3453369140625,13578360
2024-12-31,424.6322177071176,430.1348363036615,421.1709021796047,429.247314453125,13787501
2025-01-01,431.3329818602233,432.08737403819936,427.9160522183077,429.5135803222656,18931186
2025-01-02,430.75611694752047,434.8830529409553,428.0491934724373,434.0399169921875,27131131
2025-01-03,435.1049437212856,435.7705921957735,425.8747776002328,427.4279479980469,38500784
2025-01-06,419.92534197219254,425.5937753688359,406.698978628043,407.9893493652344,22009958
2025-01-07,410.6161621050003,412.5517321310893,405.6850757448119,406.5606994628906,14294780
2025-01-08,408.31192319196157,416.65327289988676,402.8739144906199,414.3490295410156,13482926
2025-01-09,414.21078814534843,424.57988345002826,411.1230963623607,414.8559875488281,19732649
2025-01-10,414.71772931211405,416.60719760759747,407.8510728791192,410.0631408691406,9145729
2025-01-13,400.93834065834005,409.2336166719609,400.93834065834005,404.67120361328125,17799607
2025-01-14,406.468518001142,406.92936666100724,401.72178243012405,402.4130554199219,18048459
2025-01-15,402.4130665906223,407.2058759094838,401.2609449089771,403.1043395996094,9786805
2025-01-16,403.74953568775027,405.0399345529054,397.34375562074734,398.95672607421875,15774070
2025-01-17,399.09496873161544,407.20589448929087,398.63412003792996,405.731201171875,11270061
2025-01-20,404.6251362205085,406.65288163954455,401.86004417344355,403.42694091796875,8742771
2025-01-21,403.70347138071133,411.99874818990406,401.16880346679136,403.2886962890625,15686500
2025-01-22,405.45465494630946,407.34415137338146,402.36696322633964,402.78173828125,9619648
2025-01-23,400.9383635063573,407.2519962354426,400.10884148331786,405.731201171875,8888248
2025-01-24,404.99380003866463,410.1553106977586,404.6712003484769,407.02154541015625,9665384
2025-01-27,406.28420939984284,410.1553497951661,402.36699538494514,405.6390380859375,10480203
2025-01-28,405.5467997156879,407.2058435542465,400.4774647192418,401.35308837890625,20813072
2025-01-29,401.81396017503766,403.24257977791996,396.4220251969846,399.41754150390625,15158510
2025-01-30,399.0949602480921,403.70344708698457,397.66634057922397,402.0444030761719,22496695
2025-01-31,402.3209231243453,413.1047941706201,401.0305523642032,412.4595947265625,13546181
2025-02-01,412.92045953120305,434.580349707505,405.1321047910878,426.3311462402344,30393007
2025-02-03,425.8242034381593,428.77364640147414,416.88372730958895,418.7732238769531,16991730
2025-02-04,422.13740225440523,424.30339673436174,413.61170144468196,419.51055908203125,18923681
2025-02-05,419.5105361259467,420.1557355112139,411.53785980899255,413.05865478515625,12836283
2025-02-06,414.7638001060609,414.7638001060609,403.8877828211345,406.5606994628906,17469129
2025-02-07,405.5468681216365,410.616203973157,394.85517233647147,397.11334228515625,18875982
2025-02-10,393.5647947742935,399.37147721649563,393.1039460684688,393.7491455078125,12227140
2025-02-11,395.22378087499993,396.8367511087239,384.80861290271275,385.54595947265625,14288751
2025-02-12,386.80994975406657,387.4185038147077,381.61379694988227,383.76715087890625,13884574
2025-02-13,383.81395645691885,387.55893945511997,382.92451156606495,383.57989501953125,12989029
2025-02-14,385.4992173663877,389.6655227047761,382.3627881470121,384.0948486328125,14124236
2025-02-17,383.6735266720701,385.1715257026187,380.8179883419268,382.550048828125,11975265
2025-02-18,381.98828064755554,384.6565868517638,378.243297503952,379.4136047363281,12998403
2025-02-19,378.99226598682156,382.73724896523663,378.7114036922215,380.4902648925781,7079032
2025-02-20,374.45150926845105,378.1496629377972,370.940587610997,376.4176025390625,15355585
2025-02-21,376.41761935814907,377.54112576751635,373.7493416368229,375.3409423828125,8240986
2025-02-24,374.49832980990334,377.6815598988965,373.3280225292474,376.2771911621094,7037625
2025-02-25,376.3708172507043,381.05204632098673,374.96644852961964,379.03912353515625,15760891
2025-02-27,379.03910612899966,380.5839059368619,374.0301855394252,375.9963073730469,19051003
2025-02-28,373.5620607013944,376.8389208829856,367.1956009202271,369.81707763671875,31954776
2025-03-03,370.70656259549924,373.56210106205316,366.25939472571287,372.1109313964844,10702826
2025-03-04,370.19155946983375,371.8768189431307,367.80414426427035,369.6766357421875,13404774
2025-03-05,369.3489671413712,386.435452947024,369.3489671413712,379.2263488769531,15665018
2025-03-06,383.0649304920634,383.57988278105773,375.013211588438,379.83489990234375,17869996
2025-03-07,377.8219664714748,379.97534887092377,376.0899346663798,378.149658203125,11180761
2025-03-10,375.48135271072846,380.9115952921479,374.8727986777293,379.1795349121094,9785018
2025-03-11,375.9027032097249,382.36279376469145,375.6218408876654,380.3030700683594,11099475
2025-03-12,380.4903129094051,386.9504036480261,378.24332855318335,386.1077880859375,13844306
2025-03-13,386.66953531662665,387.98027378974945,382.17556667393245,385.78009033203125,8196569
2025-03-17,386.66952781576737,389.7123267634701,381.052052835393,381.9414978027344,5257805
2025-03-18,383.8607734546159,385.6864641717792,381.7542204295601,383.0181579589844,13861897
2025-03-19,383.8607709374216,384.56295527450226,376.9325578592833,377.3538513183594,12830387
2025-03-20,379.17954934766647,380.72434920469203,376.27718165061447,378.1965026855469,16994037
2025-03-21,380.06900971850354,381.5201793399715,376.08996490330134,379.6944885253906,25302035
2025-03-24,381.05201646627233,386.5290597637776,379.74127814367813,384.703369140625,14362572
2025-03-25,385.73324448631945,388.77604313821394,382.6436449762537,383.6734924316406,20338110
2025-03-26,384.1416074375026,384.9842514429551,380.34982370077415,381.37969970703125,13891436
2025-03-27,381.98825745938433,384.51613235664644,379.78807428168614,383.3458251953125,18642328
2025-03-28,384.70338591875066,389.10375252075136,382.12871001952664,383.626708984375,12981873
2025-04-01,383.67353391685737,387.9802704965241,379.74131853086607,380.724365234375,15206240
2025-04-02,381.0988219723193,383.8607583698592,380.1625762201977,382.9713134765625,8001323
2025-04-03,381.09882796400086,384.0480249871138,380.77116480316903,383.29901123046875,7059566
2025-04-04,381.52014294173955,386.4822339855749,378.7114056930887,383.57989501953125,18627592
2025-04-07,365.2762657499408,382.08188802784315,365.2762657499408,380.1625671386719,26762866
2025-04-08,385.6396149281719,389.29096760296807,381.28607794776286,386.2481689453125,18600796
2025-04-09,386.66949469252165,392.3337700503985,385.0310646302652,389.75909423828125,21785572
2025-04-11,393.2232079835811,395.51702145893296,390.4144707836984,394.67437744140625,8939356
2025-04-15,401.8366972313636,401.8366972313636,392.2869789172459,393.59771728515625,11685880
2025-04-16,391.35075980822495,398.8875273661801,391.35075980822495,397.3895568847656,13034594
2025-04-17,397.90449415891055,400.57280059883806,394.67443448342624,400.01104736328125,22410217
2025-04-21,400.76000152305585,401.7430767519647,394.6276029884348,395.89154052734375,27388236
2025-04-22,398.7939022404639,407.0796545529523,396.5468895062768,405.9561767578125,32031936
2025-04-23,408.39042088422286,409.5607281098517,401.5090086831345,403.3815002441406,19566317
2025-04-24,404.317736314244,408.2499513547456,401.9302924881275,402.6324768066406,26064089
2025-04-25,402.63249298157206,405.11356719755287,396.3128338610747,400.52593994140625,22944377
2025-04-28,399.4492659595311,403.05381801388353,397.6704046490059,401.4621887207031,6287095
2025-04-29,401.5558052623093,402.21118873045583,397.90445247166593,398.8406982421875,11189930
2025-04-30,400.1514719800394,401.93033338689156,395.0957500866863,398.6534729003906,10026546
2025-05-02,397.06183232395665,403.990045229964,397.06183232395665,402.1175537109375,9263372
2025-05-05,402.8197624517931,410.5437904360518,401.9771469315377,409.0926208496094,11525305
2025-05-06,409.60755115118997,411.6204739738847,405.3944449107777,407.7818603515625,15026568
2025-05-07,405.76890647461266,407.2669054042834,402.30481430744925,403.662353515625,9710361
2025-05-08,401.6494314878609,403.9900458904708,396.54688066139005,403.1474304199219,19937960
2025-05-09,398.7939183424925,401.7898878224534,396.031981745509,396.5469055175781,8226512
2025-05-12,402.1175715800131,408.3904298762828,400.85363403411344,407.73504638671875,8031891
2025-05-13,407.1733194186355,410.0288864391506,398.2321828708248,400.6195983886719,14976369
2025-05-14,399.8705809376595,404.3177484214116,398.74707456561424,401.7430725097656,9557309
2025-05-15,401.7430807633696,407.64141790790075,398.8407130525867,405.0667419433594,24263510
2025-05-16,407.17328847071144,408.3904251412249,404.5518116867584,407.92230224609375,16402035
2025-05-19,407.266912756039,410.54377297361634,405.0667294669892,407.5946044921875,7543854
2025-05-20,409.13940063587995,412.69712312567145,405.30078727250276,407.17327880859375,9868414
2025-05-21,408.7649303606408,410.2629293856914,404.4581938781033,405.3944396972656,5776672
2025-05-22,405.3944162358384,405.3944162358384,395.9383282951614,398.934326171875,19451749
2025-05-23,406.3306853522196,411.01191444613914,401.6494562583,408.4840393066406,18536884
2025-05-26,410.3097014858526,415.27179255079653,408.90533285555307,414.6632385253906,13107662
2025-05-27,414.6632418792466,415.88037851185567,403.38149188670627,406.2370300292969,26986022
2025-05-28,398.2753781298962,402.9475037342144,393.79393430833676,400.65911865234375,431851622
2025-05-29,402.37538231693094,403.1381676108757,397.22650883681956,399.2765197753906,21478547
2025-05-30,399.61025828083166,400.5160622005545,397.03580693342064,398.60906982421875,30656239
2025-06-02,398.8474376645607,400.8974777159352,395.2718270145734,399.8009338378906,14973380
2025-06-03,399.5149278857097,402.0893793944988,396.32070963544066,397.5602722167969,13216486
2025-06-04,397.7509287646849,399.5149025311001,396.60675079881145,397.60791015625,12598933
2025-06-05,399.0381564747108,401.37423378518696,396.4160419459044,399.6102600097656,13212523
2025-06-06,400.7544518057209,401.7079480309055,399.5149183523392,401.4695739746094,8774988
2025-06-09,402.375397024289,403.9009967663349,400.94515272206996,403.3765563964844,10473123
2025-06-10,404.75914276623337,408.62079079284285,403.3765616168375,407.14288330078125,13041075
2025-06-11,408.0963712404173,408.1917266795449,405.09286404746234,406.3323974609375,20789182
2025-06-12,407.14288279336307,407.3335936752473,400.03932436990533,401.4219055175781,18508835
2025-06-13,395.70092072544685,399.8486349912841,394.27067643366814,394.6520690917969,17873926
2025-06-16,395.65324319318955,399.4195355657901,394.0322880819885,398.7521057128906,7006629
2025-06-17,398.65677784510535,399.5625818006199,396.3683927227586,397.98931884765625,9028406
2025-06-18,397.6079031209599,398.99048420762057,395.60555534311806,396.5590515136719,8036215
2025-06-19,396.3206894558478,398.799785393935,395.51021186668925,396.6544189453125,12601006
2025-06-20,396.6544118043789,399.9916484421562,396.6544118043789,399.0858154296875,13203184
2025-06-23,397.60791311448514,398.08466121174473,392.6020580932596,394.6520690917969,14839890
2025-06-24,397.5125498490303,401.0881605080796,394.5090427151077,395.0811462402344,16690068
2025-06-25,397.035822351589,398.7044407456806,395.7962888981935,396.9881591796875,9946718
2025-06-26,397.7986102268212,401.32652856542074,396.89277723401676,400.7544250488281,13703918
2025-06-27,401.4218740876709,402.3753702256464,398.3706748067923,399.18115234375,21409935
2025-06-30,400.27768502039476,401.1835180314217,396.46370029757674,397.08349609375,12317124
2025-07-01,397.60790154563335,399.3718752738479,395.6055537757248,395.7962646484375,13670465
2025-07-02,397.5125694765953,397.5125694765953,392.55440657693595,393.74627685546875,15990899
2025-07-03,394.7474217316605,396.65441410717574,392.125307215327,394.1276550292969,14185298
2025-07-04,395.60555949045533,395.70091492818915,392.60205234140216,393.3648376464844,8256733
2025-07-07,393.79391720822565,397.79861275139564,392.8404210406513,396.79742431640625,6845218
2025-07-08,396.7974260625579,398.6567552368677,395.3671818049024,397.7986145019531,6807192
2025-07-09,396.84513753591426,400.7544487506528,396.13001537247743,399.9440002441406,9930533
2025-07-10,400.75444928229246,400.75444928229246,397.0358198471668,397.46490478515625,6220360
2025-07-11,397.6079166905238,398.6090760644153,396.1776723858816,397.4172058105469,8578844
2025-07-14,397.6555490287378,400.42071108202924,397.1788009641555,399.8962707519531,6896989
2025-07-15,401.3265266149538,402.75677085028747,399.5148897365432,402.4707336425781,8532755
2025-07-16,402.4707213505022,405.6649391982031,400.7544108614845,404.8544616699219,9780773
2025-07-17,405.99865531946784,406.0940107556235,403.3288776974709,404.2347106933594,7240795
2025-07-18,405.4265924462953,405.4265924462953,400.56375604779373,403.09051513671875,6730256
2025-07-21,402.3753881438521,403.09051027917883,398.9427960746048,400.5637512207031,4822343
2025-07-22,400.5637591824813,400.8497964029397,395.8916336251602,396.6544189453125,9869507
2025-07-23,397.7032702848046,398.46605560438246,394.74742624924966,395.65325927734375,12196187
2025-07-24,396.5113943772586,396.5113943772586,390.4090246125477,390.8857727050781,9005157
2025-07-25,390.93343164953177,391.1718056932205,388.7880652563331,390.361328125,5824089
2025-07-28,391.69621446262005,391.74390673009134,389.5985403505162,390.83807373046875,8123337
2025-07-29,390.9334127310859,392.2683014914648,389.02642047386115,389.45550537109375,6811772
2025-07-30,389.979938885481,390.26597610105154,386.8810762904252,388.6450500488281,10915863
2025-07-31,387.07180823457605,394.7474412869076,386.6903864618624,392.79278564453125,19364174
2025-08-01,393.22181910286025,399.8486291981142,392.6497155747587,397.08349609375,14324065
2025-08-04,400.6591229390907,402.85215260384814,395.79628640159,397.46490478515625,18352458
2025-08-05,397.798622737676,398.5137448813091,393.7939270939727,394.89044189453125,8495104
2025-08-06,394.8904345378628,395.700912105227,391.4101793233631,392.8404235839844,9080543
2025-08-07,392.84042811675334,395.4625426248142,392.5066986324122,394.36602783203125,11514878
2025-08-08,394.6520785787631,396.03465973340934,393.74627463123227,395.22418212890625,9814361
2025-08-11,395.22418285040254,397.6079233983543,394.74743474081214,397.46490478515625,8514272
2025-08-12,397.6079259063852,400.2777036975735,395.9869706841952,396.9881591796875,13635738
2025-08-13,397.79861741128474,398.08465462555023,394.3660253481281,394.8427734375,10874910
2025-08-14,394.98578714952254,395.7485724437067,391.8869246070097,392.3160095214844,9580361
2025-08-18,393.79392311853456,394.4613820852118,386.02293505585004,387.4054870605469,30950814
2025-08-19,387.45320272429717,390.36135461529216,385.68922886161675,390.0753173828125,16681331
2025-08-20,390.07529508093324,391.17180987394187,386.5950398255606,387.1671142578125,18188129
2025-08-21,387.16711674788274,387.9299311597819,384.59269449100873,386.69036865234375,15028966
2025-08-22,387.1194592741643,387.5962073767187,379.0147415307397,379.77752685546875,13087624
2025-08-25,380.44498754804886,381.92289503325094,377.82287297221643,380.7787170410156,10440286
2025-08-26,380.7310049784415,386.5473373730478,379.87286425427845,384.5926818847656,13715752
2025-08-28,385.6892144680879,385.6892144680879,381.39848155064317,382.2566223144531,12471719
2025-08-29,383.3054728016321,391.3625273394323,383.21011736185324,390.695068359375,25255050
2025-09-01,390.69506980769,391.12415473908817,386.1659628361549,386.9764404296875,12268090
2025-09-02,387.6438838396435,388.88344640782555,385.6415650189729,387.8345947265625,19808255
2025-09-03,389.50321848347613,394.0323256751445,388.35901134306454,392.6020812988281,12936588
2025-09-04,404.2347131456668,407.1428648264985,395.7009107798522,396.5590515136719,27274123
2025-09-05,397.5125541844266,397.60790962272006,385.59385185760647,388.40667724609375,16000675
2025-09-08,388.5020552463618,391.4578703163545,387.88225941065747,388.5973815917969,7419022
2025-09-09,389.5032021316832,391.8392794876205,388.4543504800707,390.9811096191406,8825896
2025-09-10,391.8869277335158,394.46137904411546,389.9322722150785,393.8415832519531,9252397
2025-09-11,393.8416037431192,397.32188823995943,393.26952928734954,395.74859619140625,8274406
2025-09-12,396.0346635028067,397.65558962884535,393.65092293651844,394.5090637207031,7803379
2025-09-15,393.8415671951324,395.0334373647078,392.60203385813116,393.4601745605469,5707331
2025-09-16,393.98463766531836,395.0811524650244,392.84043059703714,393.8892822265625,8239087
2025-09-17,394.6997719127026,395.31953863603036,389.0741209359244,390.2659912109375,14113882
2025-09-18,392.22066465605855,393.84159072448466,391.02879441527705,392.4113464355469,15647808
2025-09-19,392.4113634471354,393.4125519518315,389.9322965175544,391.55322265625,19505321
2025-09-22,391.5532176336283,391.8869471309128,387.16712919399254,388.0252990722656,8930779
2025-09-23,388.16830584530703,389.1218020379517,383.4008248820839,384.4496765136719,14936357
2025-09-24,384.4496930997698,385.83224517971445,382.06595251531786,382.35198974609375,12380865
2025-09-25,382.7810611389299,384.2589686096089,379.4914876094897,381.49383544921875,22006368
2025-09-26,381.4938409525902,387.02410735314936,381.2077746294194,386.2613220214844,14414044
2025-09-29,387.97758033993085,389.02643193197514,384.44966201919163,388.3113098144531,19717660
2025-09-30,387.83459589952565,387.83459589952565,381.77988895148263,382.87640380859375,9465490
2025-10-01,383.6392049522153,387.1194602903188,381.16010899274613,386.7380676269531,17643039
2025-10-03,386.0706081822361,386.6427117258004,383.5915122257209,385.4985046386719,16987141
2025-10-06,384.25895278749806,385.1170935125061,381.20775343369894,382.11358642578125,13989077
2025-10-07,383.78224573811093,383.8776011840606,380.92175695000077,381.2077941894531,12298968
2025-10-08,381.3984692581301,383.0670875611344,379.4914769118394,381.16009521484375,8402463
2025-10-09,380.4449903284688,382.73337542805876,380.3973271570088,381.3031311035156,15656267
2025-10-10,381.82754463251206,385.0694257205041,380.9217116513056,384.0682373046875,15085738
2025-10-13,381.3984717438948,382.3043047536442,380.0158906444655,380.683349609375,9508594
2025-10-14,381.3984895951822,382.20896720525104,377.7752155833861,378.3472900390625,10291102
2025-10-15,379.49149411210675,382.20896414841775,378.7763719498352,381.3031311035156,16043867
2025-10-16,382.35195675188714,387.11943750939196,380.9693756928534,386.3089599609375,22962049
2025-10-17,386.49969684539326,394.6044146786696,386.4043414041463,392.98345947265625,21071344
2025-10-20,393.3648351646861,395.5578938251509,392.17296494651845,393.8415832519531,13083621
2025-10-21,394.27067613010945,394.6997610566706,393.1741613269356,393.6509094238281,1142130
2025-10-23,396.65441365825745,400.89748332833454,394.3183363615374,396.60675048828125,24305990
2025-10-24,396.6067573166322,398.5137497228218,394.22301680889524,397.4172058105469,14935678
2025-10-27,397.60791001997336,403.0428499257912,397.22651736481293,401.0881652832031,11603679
2025-10-28,400.9451604443985,402.04167527754,396.559072013437,398.466064453125,17163147
2025-10-29,398.7521371748908,402.56612211545064,396.7020969906232,401.9940185546875,11470661
2025-10-30,401.9939896699586,402.08934510630013,396.7974239224796,399.2765197753906,12938674
2025-10-31,400.9451426303807,406.5707642578344,398.7521130615341,400.8021240234375,18599864
2025-11-03,400.42074533071906,402.041671429904,394.07997225072296,394.69976806640625,7635440
2025-11-04,394.7474188614159,395.22416695182824,389.36017125943533,389.88458251953125,10085404
